country,year,Corruption Commission Present in Constitution,The Bayesian Corruption Indicator,Corruption Perceptions Index Rank,Corruption Perceptions Index Score,Corruption Perceptions Index Sources,Corruption Perceptions Index Standard Error,gdp,Regional Indicator,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Confidence In National Government,trade_in_services%,control_of_corruption_estimate,access_to_electricity%,renewvable_energy_consumption%,CO2_emisions,population_density,inflation_annual%,research_and_development_expenditure%,expense%,goverment_effectiveness_estimate,individuals_using_internet%,military_expenditure%,political_stability_estimate,rule_of_law_estimate,regulatory_quality_estimate,government_expenditure_on_education%,government_health_expenditure%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,intentional_homicides
Estonia,2015,"2,00","19,32",23.0,70.0,9.0,2.79,21277.5,Central and Eastern Europe,5.628908634,10.34299374,0.917929649,68.30000305,0.814692378,-0.167214438,0.568734467,0.3366898,43.0052750188841,1.25554597377777,100.0,28.17,14377.1,30.26011042098,-0.49232600654737,1.4677699804306,36.1546658916653,1.03646206855774,88.4097035,2.0260417420727,0.613857269287109,1.30043995380402,1.65832471847534,5.14418983459473,4.94316053,32.7,10.6,11.6,77.590243902439,1315407.0,415458.0,1.18688273429871,3.42294736305643
Estonia,2016,"2,00","18,40",22.0,70.0,10.0,2.16,22924.8,Central and Eastern Europe,5.649675369,10.37377071,0.937715113,68.52500153,0.842770696,-0.152972192,0.639085293,0.339834303,43.329870791221,1.23113560676575,100.0,27.23,15907.2,30.2689210950081,0.148684907627373,1.24305999279022,36.2940622800076,1.05531477928162,87.24023275,2.06916436631533,0.662796258926392,1.1927490234375,1.68796372413635,5.15763998031616,4.98726511,31.2,10.7,11.7,77.6414634146342,1315790.0,413645.0,1.20804572105408,2.50774074976129
Estonia,2017,"2,00","17,57",21.0,71.0,10.0,2.21,24217.3,Central and Eastern Europe,5.938395977,10.42886448,0.93568635,68.75,0.861749232,-0.104624368,0.668402255,0.405946255,43.4744740861259,1.20257091522217,100.0,27.52,16773.5,30.816,3.41723549488054,1.27684998512268,35.0517550548566,1.07227087020874,88.10245687,2.00976650859972,0.642369627952576,1.24759435653687,1.63365566730499,4.96131992340088,4.84846592,30.4,10.5,11.8,78.0926829268293,1317384.0,412117.0,1.21444833278656,2.2010574942782
Estonia,2018,"2,00","16,77",18.0,73.0,10.0,1.44,25979.0,Central and Eastern Europe,6.091302395,10.46252823,0.932693779,68.97499847,0.885618389,-0.144695237,0.620677948,0.420202583,43.9845563405476,1.46872520446777,100.0,28.59,15716.9,30.9234385964912,3.43632688420446,1.40998995304108,35.6252402420838,1.15059268474579,89.35700777,2.0090871203263,0.580257713794708,1.20360350608826,1.54483294487,5.23997020721436,4.94593143,30.3,10.9,11.9,78.2439024390244,1321977.0,411399.0,1.19011688232422,2.11776673933884
Estonia,2019,"2,00","15,95",18.0,74.0,10.0,1.21,28437.8,Central and Eastern Europe,6.034641266,10.49552727,0.934064329,69.19999695,0.886504352,-0.098686397,0.575754166,0.403306544,44.3089389509422,1.52543818950653,100.0,31.34,10060.7,31.0385497076023,2.27725931243522,1.63145995140076,36.1159708947234,1.13979399204254,90.2289282,2.04936301781519,0.630106985569,1.24315118789673,1.58012461662292,5.29571008682251,5.07566547,30.8,10.6,11.6,78.6463414634147,1326898.0,410662.0,1.17932105064392,1.95924986351187
Estonia,2020,"2,00","15,47",17.0,75.0,10.0,0.87,29065.8,Central and Eastern Europe,6.452563763,10.48802662,0.957770467,69.42500305,0.954200566,-0.088427089,0.397834778,0.46480599,41.44332993386,1.58086550235748,100.0,40.0,7097.52,31.0999298245614,-0.44453109767983,1.75092005729675,41.0923262210767,1.29915964603424,89.05828666,2.29382997058163,0.709752976894379,1.33646464347839,1.52953481674194,5.51992988586426,5.97475481,30.7,9.9,11.9,78.5951219512195,1329522.0,409107.0,1.16753268241882,3.15921543141343
Estonia,2021,"2,00","14,98",13.0,74.0,10.0,0.92,31630.2,Central and Eastern Europe,6.553915501,10.56405163,0.945865035,69.65000153,0.925818324,0.047387216,0.441425771,0.519263983,51.621960582458,1.50684297084808,100.0,,,31.1329122807018,4.65316673847473,1.75215005874634,37.7205686655899,1.34501802921295,90.97970174,2.01304423406157,0.74846613407135,1.38953363895416,1.54799437522888,5.91065263748169,,31.8,10.0,14.0,76.7414634146342,1330932.0,407066.0,1.18000292778015,1.95679840686505
Estonia,2022,,,14.0,74.0,10.0,1.01,35129.4,Central and Eastern Europe,6.357114315,10.57135296,0.933332503,69.875,0.903950691,0.13574183,0.39030093,,52.7007656311167,1.54468286037445,,,,,19.3982634080616,,,1.34313404560089,91.02128973,2.08666579059428,0.723720729351044,1.42638909816742,1.5589644908905,,,,,,,1348840.0,409926.0,1.19773054122925,
Finland,2012,"2,00","-0,35",1.0,90.0,7.0,3.0,31774.1,Western Europe,7.420209408,10.73535824,0.927739382,70.04000092,0.920968115,-0.00531166,0.360733956,0.597941577,21.7005767784754,2.22684669494629,100.0,38.72,49408.1,17.8155615518773,2.80833622561574,3.3983199596405,38.8973174092331,2.2103111743927,89.87999797,1.52658465854544,1.40076518058777,1.94403350353241,1.8215891122818,7.14803981781006,7.64987421,27.1,11.0,9.6,80.6268292682927,5413971.0,820704.0,1.60069715976715,1.64392918654967
Finland,2013,"2,00","-0,93",3.0,89.0,7.0,1.7,32501.9,Western Europe,7.444635868,10.72169304,0.940869093,70.26000214,0.918625355,0.035325918,0.305770457,0.420593739,20.9130820602061,2.20017123222351,100.0,38.52,50191.3,17.8978314521702,1.4782861568881,3.27136993408203,40.0898586048424,2.18119192123413,91.5144,1.53386093450991,1.38517248630524,1.95565962791443,1.84167218208313,7.12404012680054,7.79147577,27.2,10.7,9.5,80.9756097560976,5438972.0,809047.0,1.57370555400848,1.6363688680639
Finland,2014,"2,00","-1,10",3.0,89.0,7.0,2.05,32825.3,Western Europe,7.384571075,10.71390152,0.952016532,70.48000336,0.933043957,-0.005021296,0.265479892,0.468558848,20.5851604630589,2.15947580337524,100.0,41.25,46161.7,17.9720030274112,1.04119621178439,3.14751005172729,40.5525454694848,2.02586197853088,86.53039275,1.45193018748459,1.28219723701477,2.1247820854187,1.87765765190125,7.10236978530884,7.78149414,26.8,10.5,9.6,81.1804878048781,5461512.0,809669.0,1.54194664955139,1.61129680187797
Finland,2015,"2,00","-1,22",2.0,90.0,7.0,1.77,33275.4,Western Europe,7.447925568,10.71602917,0.947800577,70.69999695,0.929861903,0.107025452,0.223369658,0.55760026,22.1221448602676,2.21577143669128,100.0,43.23,42815.4,18.0301108880919,-0.207928839905268,2.87195992469788,40.4243442060695,1.84421217441559,86.42213333,1.44996097168673,1.02799820899963,2.05311393737793,1.8257349729538,7.03208017349243,7.577631,27.1,10.1,9.6,81.4804878048781,5479531.0,809601.0,1.54360699653625,1.49649755696774
Finland,2016,"2,00","-1,40",3.0,89.0,7.0,1.46,34652.0,Western Europe,7.659843445,10.74088192,0.953940451,70.77500153,0.948372185,-0.031104423,0.249659568,0.485727251,22.4134687148787,2.18605208396912,100.0,42.4,45700.3,18.0820078312658,0.356684500891695,2.72442007064819,39.5843102639782,1.84277081489563,87.70364996,1.41965262644931,0.982591867446899,2.00816488265991,1.80655252933502,6.85153007507324,7.29918003,27.1,9.6,9.8,81.4292682926829,5495303.0,809183.0,1.53178548812866,1.34662512995387
Finland,2017,"2,00","-1,82",3.0,85.0,8.0,2.84,35633.8,Western Europe,7.788251877,10.7699604,0.963826418,70.84999847,0.962198973,-0.006553295,0.192412779,0.59753859,23.2050097759992,2.16156053543091,100.0,44.48,43015.4,18.1238944459068,0.754015047084346,2.72786998748779,37.8973137546895,1.97704017162323,87.46892907,1.35129760805299,1.06380665302277,2.02343678474426,1.81183922290802,6.36311006546021,7.11996555,27.4,9.1,9.8,81.6317073170732,5508214.0,808330.0,1.55936217308044,1.21638168386984
Finland,2018,"2,00","-2,24",3.0,85.0,8.0,2.74,37015.7,Western Europe,7.85810709,10.77996635,0.962155044,70.92500305,0.937807381,-0.131461874,0.198604837,0.555102229,24.3667207940048,2.17132115364075,100.0,44.3,44395.5,18.1479501184522,1.08382098409305,2.75748991966248,37.408657511715,2.0138726234436,88.88996,1.36253437390239,0.891700327396393,2.0346474647522,1.77911019325256,6.27557992935181,7.10539436,27.3,8.6,9.9,81.7341463414634,5515525.0,806259.0,1.58888149261475,1.5592531612498
Finland,2019,"2,00","-2,62",3.0,86.0,8.0,2.92,39118.0,Western Europe,7.780347824,10.79103756,0.93741554,71.0,0.947616696,-0.055772819,0.195338428,0.63918817,26.4216899622401,2.11400508880615,100.0,45.6,40987.1,18.1673609054717,1.02409392963431,2.79960989952087,37.0185693201811,1.97287130355835,89.60738511,1.35371761625629,0.835154116153717,2.01298141479492,1.84047222137451,6.41695022583008,7.35499382,27.7,8.3,9.8,81.9829268292683,5521606.0,803615.0,1.56277894973755,1.46698296751276
Finland,2020,"2,00","-3,03",3.0,85.0,8.0,1.75,39783.9,Western Europe,7.889349937,10.76730347,0.961620748,71.07499695,0.962423682,-0.121018246,0.163635895,0.808632851,23.1165336566326,2.17063069343567,100.0,47.49,36329.9,18.1928768835954,0.290554555653239,2.91243004798889,41.2501365328225,1.90141117572784,92.17027106,1.42582276779338,0.981748819351196,2.0209972858429,1.85089826583862,6.6349401473999,7.81982374,27.1,8.4,10.0,81.9317073170732,5529543.0,800844.0,1.60945093631744,1.64572794344772
Finland,2021,"2,00","-3,50",1.0,88.0,8.0,1.25,43099.8,Western Europe,7.794377804,10.79452896,0.97028929,71.15000153,0.96318984,-0.037466645,0.191753656,0.713731229,23.7353615978702,2.23821711540222,100.0,,,18.2301659134121,2.19457432340007,2.98934006690979,39.8409823508761,1.92068529129028,92.80806082,1.26152989821883,0.963134944438934,2.01348161697388,1.88712561130524,5.69380855560303,,27.7,9.0,10.4,81.9341463414634,5541017.0,798128.0,1.60982477664948,
Finland,2022,,,2.0,87.0,8.0,1.19,46531.9,Western Europe,7.728998184,10.81419277,0.974395156,71.22499847,0.958609104,0.102147363,0.190206692,,26.855054169588,2.24697780609131,,,,,7.12350773301402,,,1.75512683391571,92.98879471,1.72168290261653,0.891491711139679,1.95837247371674,1.77915287017822,,,,,,,5556106.0,795579.0,1.60161948204041,
France,2012,"2,00","15,71",,71.0,8.0,2.4,29939.6,Western Europe,6.649365425,10.6640377,0.93709743,71.40000153,0.841320336,-0.152917221,0.607905269,0.44062534,16.2774850077946,1.4719694852829,100.0,12.35,338315.4,119.918547292793,1.9541953161351,2.22707009315491,48.0719239335045,1.37338125705719,81.44,1.87108059984757,0.554941534996033,1.43693244457245,1.12417411804199,5.45646715164185,7.94105148,33.1,12.6,8.7,81.9682926829268,65662240.0,13869178.0,1.23810577392578,1.24303536520438
France,2013,"2,00","15,79",,71.0,8.0,2.4,31466.4,Western Europe,6.66712141,10.66461849,0.907690823,71.5,0.877795756,-0.128365621,0.699069381,0.395130515,17.1559412128917,1.30437731742859,100.0,13.44,338453.1,120.539576701604,0.863715497861805,2.23703002929688,48.119369598085,1.48261678218842,81.9198,1.84987591828694,0.448744118213654,1.40233778953552,1.14989483356476,5.50037813186646,8.01780128,32.5,12.4,8.7,82.219512195122,66002289.0,13771378.0,1.21924662590027,1.2268063341732
France,2014,"2,00","15,86",,69.0,7.0,2.17,31863.8,Western Europe,6.466867924,10.66945267,0.877504528,71.59999847,0.803474188,-0.121955782,0.655637443,0.263801724,18.4053245705389,1.28824603557587,100.0,13.19,306017.4,121.105322368265,0.50775882293799,2.27591991424561,48.2894176805372,1.41354477405548,83.75,1.86296143947269,0.300568491220474,1.45359396934509,1.07406842708588,5.51206302642822,8.11223507,32.3,12.4,8.4,82.719512195122,66312067.0,13664265.0,1.21818602085114,1.24550840497221
France,2015,"2,00","15,72",,70.0,7.0,2.49,32183.5,Western Europe,6.357625008,10.67696476,0.895719409,71.69999695,0.817036211,-0.14313674,0.640602052,0.328252703,20.0448635854426,1.24826383590698,100.0,13.34,311175.4,121.536702115031,0.0375143805125182,2.2270200252533,47.9919779188076,1.41785860061646,78.00603771,1.87225828127684,0.0977598056197166,1.36678981781006,1.11580765247345,5.46424007415771,8.26771069,32.7,12.0,8.9,82.3219512195122,66548272.0,13539246.0,1.2066593170166,1.58596405512767
France,2016,"2,00","15,53",,69.0,7.0,2.97,33849.1,Western Europe,6.475208759,10.68522072,0.884922922,71.80000305,0.786780477,-0.095159575,0.622697055,0.283978164,20.0537317203921,1.32866752147675,100.0,14.25,313835.2,121.857823021165,0.18333486112386,2.22237992286682,47.8819262450825,1.38138175010681,79.26981132,1.91728236804142,-0.106349594891071,1.35174190998077,1.05861842632294,5.41906976699829,8.61525917,31.9,11.8,8.9,82.5731707317073,66724104.0,13400202.0,1.13647246360779,1.21739068060242
France,2017,"2,00","15,79",23.0,70.0,8.0,1.36,34994.5,Western Europe,6.635222435,10.70497513,0.931494594,71.90000153,0.83389014,-0.127265558,0.601486027,0.37479353,20.1120691594084,1.22440361976624,100.0,14.12,317721.2,122.211970625889,1.03228275064662,2.1988799571991,47.7079907123412,1.30881631374359,80.50245972,1.90864201234437,0.265700727701187,1.39693748950958,1.1462367773056,5.45160007476807,8.59983444,31.6,11.5,9.1,82.5756097560976,66918020.0,13263152.0,1.15242505073547,1.10688301718975
France,2018,"2,00","16,03",21.0,72.0,8.0,1.17,36354.7,Western Europe,6.665903568,10.71986866,0.921463072,72.0,0.816377223,-0.14162302,0.581775308,0.380547434,20.6461112749477,1.28164064884186,100.0,15.21,306948.4,122.650880182337,1.85081508315503,2.19666004180908,46.7732066858883,1.4197963476181,82.04318678,1.84300872300244,0.0137935001403093,1.39610087871552,1.1474986076355,5.40716981887817,8.49712181,32.4,11.3,9.1,82.6756097560976,67158348.0,13133487.0,1.15723478794098,1.08279984503205
France,2019,"2,00","16,10",23.0,69.0,8.0,2.28,39681.5,Western Europe,6.689644337,10.73471642,0.958348095,72.09999847,0.827240825,-0.137017593,0.568272293,0.381849229,20.6190327923601,1.24832808971405,100.0,15.53,300561.6,123.070294051578,1.10825492288294,2.19179010391235,46.3024611970209,1.33828783035278,83.33974409,1.8364614707329,0.271274894475937,1.37121713161469,1.43153774738312,5.35443019866943,8.34206104,31.2,11.2,9.1,82.8268292682927,67388001.0,12999819.0,1.11471974849701,1.1692590431065
France,2020,"2,00","16,17",23.0,69.0,8.0,1.4,39035.9,Western Europe,6.714111805,10.65096092,0.947354019,72.19999695,0.823386312,-0.173693419,0.564640582,0.410406649,17.8690045568529,1.12234926223755,100.0,16.87,267154.7,123.404699419421,0.476498852725066,2.28188991546631,51.8676936033328,1.2046355009079,84.70640914,2.00284011601108,0.280948132276535,1.29722630977631,1.18946194648743,5.67784023284912,9.36361694,30.7,10.9,9.9,82.1756097560976,67571107.0,12855403.0,1.06564605236053,1.07320011042795
France,2021,"2,00","15,93",22.0,71.0,8.0,1.3,41898.5,Western Europe,6.656206608,10.71426487,0.914597511,72.30000305,0.836917698,-0.102300741,0.56081295,0.433520496,19.1225527668991,1.28228497505188,100.0,,,123.757533918843,1.64233141038385,2.2191801071167,49.8769042866883,1.23061394691467,86.09548575,1.91536145421393,0.32552382349968,1.26025199890137,1.23037326335907,5.2450270652771,,31.5,10.9,9.7,82.3243902439024,67764304.0,12711228.0,1.10469245910645,1.13742999459302
France,2022,,,21.0,72.0,8.0,0.64,45474.5,Western Europe,6.613806725,10.7368784,0.865514636,72.40000153,0.798249364,-0.024987714,0.532776713,,22.7484230632049,1.25952994823456,,,,,5.22236748369735,,,1.165806889534,85.33331549,1.93872341806871,0.334524124860764,1.18272042274475,1.1889523267746,,,,,,,67971311.0,12568575.0,1.10586476325989,
Georgia,2012,"2,00","31,26",51.0,52.0,6.0,6.0,9298.2,Commonwealth of Independent States,4.254445553,9.332181931,0.532586455,63.90000153,0.65872401,-0.272034407,0.320887595,0.610841632,24.3548119970726,0.39742112159729,100.0,28.69,7193.0,65.238006928164,-0.943658853270964,,24.8698916161353,0.63056617975235,36.94,2.98373409824723,-0.680453956127167,-0.0062173483893275,0.664130926132202,1.90610003471375,1.56462336,39.0,14.842,12.691,72.412,3728874.0,1629406.0,0.0215807761996984,
Georgia,2013,"2,00","29,31",55.0,49.0,6.0,6.9,9742.4,Commonwealth of Independent States,4.348920822,9.370764732,0.559165776,64.0,0.722127616,-0.257166564,0.348713607,0.633562744,26.4429683093478,0.463925153017044,100.0,32.41,8024.0,65.0419538822212,-0.512058410947092,0.0785600021481514,25.070733848376,0.60695880651474,43.3,2.57055243515557,-0.441366165876389,0.0049523701891303,0.72580498456955,3.47322177886963,1.85709786,38.6,15.102,12.783,72.628,3717668.0,1610308.0,0.138814523816109,
Georgia,2014,"2,00","29,33",50.0,52.0,6.0,6.47,10704.0,Commonwealth of Independent States,4.287508011,9.413660049,0.558420002,64.09999847,0.71978116,-0.236095175,0.415525645,0.528196216,27.123979848534,0.828557550907135,100.0,30.69,8654.0,65.0725007872914,3.06881210379543,0.173179998993874,26.7414214111297,0.424936980009079,44.0,2.35793959370315,-0.321507543325424,0.224652022123337,0.760027527809143,2.99768662452698,2.18159628,37.6,15.442,12.576,73.099,3719414.0,1596856.0,0.2846839427948,
Georgia,2015,"2,00","29,44",48.0,52.0,5.0,6.53,11026.1,Commonwealth of Independent States,4.121940613,9.441860199,0.517371595,64.19999695,0.639944971,-0.207956687,0.50241679,0.254327297,31.8991972859835,0.700715780258179,100.0,27.54,9399.4,65.1750586094685,4.00357820695097,0.299279987812042,28.1877118019744,0.26302033662796,47.56975964,2.00294589032771,-0.472153753042221,0.221943572163582,0.750866293907166,3.16487407684326,2.64034176,36.5,15.79,12.531,73.297,3725276.0,1585179.0,0.274601668119431,
Georgia,2016,"2,00","29,31",44.0,57.0,6.0,3.61,11239.5,Commonwealth of Independent States,4.448386192,9.469911575,0.533412278,64.32499695,0.606468379,-0.252358049,0.560924053,0.344541132,33.3800632234195,0.712996661663055,100.0,27.18,9813.6,65.2140557752196,2.13492713939121,0.285860002040863,29.2485210402947,0.421116173267365,58.45928961,2.08164031548883,-0.320115089416504,0.336223185062408,0.861489713191986,3.59386992454529,2.93001461,36.6,15.471,12.411,73.569,3727505.0,1571628.0,0.295233637094498,1.03417826581564
Georgia,2017,"2,00","29,29",46.0,56.0,6.0,3.1,11757.9,Commonwealth of Independent States,4.45077467,9.517067909,0.590495169,64.44999695,0.820908785,-0.247112513,0.589631975,0.296396226,36.6683585424242,0.758942425251007,100.0,27.52,9907.1,65.2227859617201,6.03531725272117,0.270229995250702,27.2432878002826,0.481253504753113,59.7055046,1.96974296903126,-0.375215023756027,0.262213170528412,0.948867797851563,3.57442998886108,2.62671113,37.9,14.856,12.603,73.57,3728004.0,1557150.0,0.264818489551544,2.41257721572682
Georgia,2018,"2,00","29,30",41.0,58.0,6.0,3.92,12397.7,Commonwealth of Independent States,4.659097195,9.564751625,0.617218554,64.57499695,0.7751441,-0.235978231,0.754853785,0.300006181,38.2818588764429,0.724707186222076,99.9,27.37,9725.2,65.197330207495,2.61524471397671,0.280519992113113,24.1294725938017,0.518160223960876,62.7179082,1.89711315739272,-0.447616845369339,0.270468592643738,1.03199064731598,3.5210599899292,2.80701351,36.4,14.395,12.963,73.341,3726549.0,1541599.0,0.228967398405075,2.35928770718324
Georgia,2019,"2,00","29,23",44.0,56.0,5.0,3.84,13757.2,Commonwealth of Independent States,4.89183569,9.615089417,0.674976051,64.69999695,0.81053412,-0.262911677,0.647223175,0.405210346,40.2116454253783,0.716376483440399,100.0,24.69,10549.6,65.0855698239966,4.85289821696723,0.284680008888245,24.5976592948629,0.766231834888458,68.84671356,1.77655401596637,-0.498185902833939,0.248666971921921,1.02652418613434,3.86666989326477,2.7172761,35.9,13.451,12.88,73.47,3720161.0,1523815.0,0.167866066098213,2.04200131510189
Georgia,2020,"2,00","29,35",45.0,56.0,5.0,3.15,15865.0,Commonwealth of Independent States,5.123143196,9.54440403,0.71834594,64.82499695,0.764352381,-0.22259675,0.582734704,0.518526018,19.1631693441016,0.600856006145477,100.0,23.45,10255.0,65.1302704783232,5.2024648897534,0.300799995660782,29.3165350782868,0.717011868953705,72.53157487,1.8054778310535,-0.429623365402222,0.222179666161537,1.00116765499115,3.8498592376709,2.77793884,34.5,12.966,13.976,72.765,3722716.0,1509450.0,0.0556677877902985,
Georgia,2021,"2,00","29,40",45.0,55.0,6.0,2.84,18078.4,Commonwealth of Independent States,4.911273479,9.647734642,0.670689464,64.94999695,0.777061343,-0.287350744,0.723406911,0.443020523,23.4527960555627,0.661190092563629,100.0,,,64.8834808775675,9.56691433824769,0.251740008592606,27.5311415790789,0.618161380290985,76.44271451,1.60542784800892,-0.429646611213684,0.144988313317299,1.05341958999634,3.63758993148804,,34.2,13.412,15.166,71.694,3708610.0,1488191.0,0.0104059325531125,
Georgia,2022,,,41.0,56.0,6.0,3.03,19227.0,Commonwealth of Independent States,5.292755127,9.746482849,0.754490972,65.07499695,0.820903182,-0.252852231,0.65517211,,35.2376055772354,0.620237648487091,,,,,11.8981654203198,,25.1415114145322,0.650825500488281,78.71127536,1.43098609970017,-0.440949499607086,0.169973269104958,1.0323086977005,3.81284999847412,,,,,,3712502.0,1473975.0,0.0137373208999634,
Germany,2012,"2,00","10,81",13.0,79.0,8.0,2.3,32932.6,Western Europe,6.702362061,10.81722355,0.926406622,70.04000092,0.904440463,0.066588588,0.67923671,0.516928196,15.6232867424405,1.81763017177582,100.0,13.64,760127.7,230.750625466231,2.00848884782956,2.88165998458862,28.4938677234993,1.53097581863403,82.34999847,1.24167747904608,0.775621294975281,1.66923201084137,1.52908289432526,4.92844009399414,8.18770885,31.1,8.4,10.8,80.5390243902439,80425823.0,18361215.0,1.39373803138733,0.808137138983971
Germany,2013,"2,00","10,56",12.0,78.0,8.0,2.4,34148.7,Western Europe,6.965125084,10.81886101,0.931420565,70.05999756,0.894312978,0.019869423,0.56579423,0.557760656,16.2210383550627,1.79794359207153,100.0,13.63,776151.8,231.155712565925,1.50472330251876,2.8359899520874,28.5460010315329,1.51098811626434,84.17,1.18525790100841,0.92798388004303,1.64211285114288,1.54434037208557,4.93538999557495,8.4049654,31.5,8.5,11.1,80.490243902439,80645605.0,18403327.0,1.40618407726288,0.834959673376019
Germany,2014,"2,00","10,10",12.0,79.0,7.0,2.58,35141.0,Western Europe,6.984214306,10.83654785,0.937558949,70.08000183,0.898683429,0.083434992,0.473952919,0.601368845,16.4655842242303,1.8124965429306,100.0,14.02,736011.7,232.108053883634,0.906794000434246,2.87784004211426,28.0521822895851,1.6654098033905,86.19,1.14994199690514,0.925186455249786,1.85037338733673,1.69703912734985,4.92102003097534,8.48884487,30.9,8.8,10.7,81.090243902439,80982500.0,18472108.0,1.43635880947113,0.87467661550236
Germany,2015,"2,00","9,67",10.0,81.0,7.0,2.5,35496.6,Western Europe,7.037137508,10.84269905,0.925923228,70.09999847,0.889428854,0.173345014,0.412168294,0.628003657,17.3431872328505,1.77612352371216,100.0,14.55,742314.4,234.152986871524,0.514426137125456,2.9337899684906,27.9881897309479,1.65674340724945,87.58979935,1.13733842666332,0.687514960765839,1.75965988636017,1.71191465854645,4.85515022277832,8.60692406,31.4,9.0,11.3,80.6414634146341,81686611.0,18624547.0,1.42201721668243,0.830965265091444
Germany,2016,"2,00","9,13",10.0,81.0,7.0,2.73,37647.0,Western Europe,6.873763084,10.85668278,0.906029284,70.30000305,0.870515049,0.14399913,0.445922136,0.552613556,17.5708845602773,1.78145051002502,100.0,14.24,747147.2,235.712929356538,0.491747008445174,2.94039011001587,27.902920178388,1.66083610057831,84.16520664,1.15123037317289,0.667541146278381,1.58385276794434,1.8065539598465,4.83923006057739,8.68167686,31.4,9.6,11.1,80.990243902439,82348669.0,18755733.0,1.36436975002289,1.16966277365121
Germany,2017,"2,00","8,88",12.0,81.0,8.0,1.87,39176.6,Western Europe,7.074324608,10.87939453,0.892166078,70.5,0.840727866,0.140681192,0.414021194,0.622935653,18.1691560555928,1.79661786556244,100.0,15.22,732204.2,236.588722557747,1.50949485109628,3.04710006713867,28.0782392046915,1.61281025409698,84.3941537,1.15340372066259,0.574380218982697,1.57362115383148,1.77483832836151,4.87182998657227,8.78484631,31.9,9.5,11.3,80.9926829268293,82657002.0,18795376.0,1.43226766586304,0.9839711463351
Germany,2018,"2,00","8,56",11.0,80.0,8.0,2.49,40821.7,Western Europe,7.118364334,10.88615417,0.919763148,70.69999695,0.8768875,0.029869491,0.495673954,0.592990577,18.4239148603884,1.89832532405853,100.0,16.04,707770.2,237.294012250272,1.73216879766942,3.11011004447937,27.9221203702328,1.52358090877533,87.03711209,1.17054854477113,0.577707588672638,1.59134912490845,1.75632679462433,4.97933006286621,8.85075378,31.8,9.5,11.5,80.8926829268293,82905782.0,18809664.0,1.44279527664185,0.950580714040646
Germany,2019,"2,00","8,22",9.0,80.0,8.0,3.31,43303.8,Western Europe,7.035472393,10.89440918,0.885667324,70.90000153,0.884751558,0.052630946,0.46225515,0.568460405,19.2400550754764,1.86536622047424,100.0,17.07,658693.5,237.822954291766,1.44565976888253,3.16778993606567,28.3802470272962,1.49546587467194,88.13451691,1.26215025653133,0.548454642295837,1.58125305175781,1.71493887901306,5.11676979064941,9.02511978,31.7,9.4,11.3,81.2926829268293,83092962.0,18798952.0,1.35365509986877,0.749265097821008
Germany,2020,"2,00","8,05",9.0,80.0,8.0,2.0,42833.7,Western Europe,7.311897755,10.85592365,0.905080497,71.09999847,0.864356041,-0.066006646,0.424088776,0.654063106,16.8636426755815,1.82571387290955,100.0,18.6,603350.5,238.017318755545,0.144877925813982,3.12979006767273,32.6057002171148,1.31406188011169,89.81294133,1.37358571457936,0.644988059997559,1.51979923248291,1.57793474197388,5.58759021759033,10.05796528,,9.3,11.9,81.0414634146342,83160871.0,18750282.0,1.37361109256744,0.938448940112227
Germany,2021,"2,00","7,99",10.0,80.0,8.0,1.76,45563.3,Western Europe,6.754523754,10.88143158,0.86758256,71.30000305,0.778439999,0.075374454,0.417581916,0.604759932,18.8946785130199,1.78317177295685,100.0,,,238.118085806692,3.06666666666673,3.14246010780334,33.3205434767585,1.29082775115967,91.43060973,1.32678559033803,0.725666701793671,1.57233679294586,1.62516117095947,4.53096389770508,,,9.6,12.3,80.9009756097561,83196078.0,18682511.0,1.42001807689667,0.833247865481232
Germany,2022,,,9.0,79.0,8.0,2.17,50602.9,Western Europe,6.608206749,10.89852619,0.915808022,71.5,0.895221889,0.080924116,0.41657716,,21.7688815091954,1.81837582588196,,,,,6.87257438551097,,,1.2898074388504,91.62984383,1.39005500959653,0.614759147167206,1.53315436840057,1.52229499816895,,,,,,,83797985.0,18730526.0,1.4095424413681,
Greece,2012,"2,00","41,08",94.0,36.0,7.0,3.6,22666.0,Western Europe,5.096354008,10.2514143,0.81214112,70.16000366,0.37261042,-0.307540685,0.958908975,0.126218989,21.2299205328037,-0.19037801027298,100.0,14.17,80085.3,85.6866640806827,1.50152696177758,0.710049986839294,56.1735018242533,0.276448935270309,55.06999344,2.44377558683293,-0.217248693108559,0.388231575489044,0.521992683410645,4.58220291137695,5.67610359,36.3,9.1,10.6,80.6341463414634,11045011.0,2539911.0,0.700790524482727,1.51409644310926
Greece,2013,"2,00","41,76",80.0,40.0,7.0,4.5,23206.0,Western Europe,4.720251083,10.23318386,0.686650038,70.23999786,0.425966531,-0.27519241,0.941309869,0.143608585,22.4058699670045,-0.0751005336642265,100.0,16.61,72484.2,85.067579519007,-0.921269454256994,0.814779996871948,60.2970641475374,0.357710689306259,59.8663,2.36777200944603,-0.171341717243195,0.467147976160049,0.628217577934265,4.49511909484863,5.18027735,36.1,8.6,10.2,81.2853658536585,10965211.0,2483072.0,0.687237501144409,1.401804231992
