,iso3_code,country,year,corruption_perceptions_index_score,rule_of_law,gov_effectiveness,control_of_corruption,fdi,gdp_per_capita,gini,unemployement,political_stability,life_ladder,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,positive_affect,negative_affect,burglary,fraud,money_laundering,smuggling_of_migrants,theft,theft_of_a_motorized_vehicle
208,GRC,Greece,2016,44.0,0.112394168972969,0.124417319893837,-0.13452722132206,1.3975055397238,17919.2426377048,35.0,23.514,-0.129703640937805,5.302619457244873,0.8026058673858643,70.5250015258789,0.4816168546676636,-0.26513397693634033,0.5938278436660767,0.3362075090408325,415.656487383604,35.2566601133311,0.241866269906757,9.97233235923244,531.715086743477,243.540728698419
209,GRC,Greece,2017,48.0,0.0502666123211384,0.239155456423759,-0.112043097615242,1.7162955046024,18631.9930129293,34.4,21.414,-0.0812440440058708,5.1482415199279785,0.7528995275497437,70.6500015258789,0.4383000135421753,-0.29474079608917236,0.5159084796905518,0.3328307569026947,183.245233524273,30.4239649188209,0.271225017720814,13.0842689583248,866.666810072998,333.307489018426
210,GRC,Greece,2018,45.0,0.113017320632935,0.25846466422081,-0.0562080480158329,1.88723349665644,19873.4015238771,32.9,19.179,0.153979063034058,5.409289360046387,0.7935007810592651,70.7750015258789,0.5644556879997253,-0.3395468294620514,0.5636278390884399,0.2550065815448761,165.762727198432,29.9437492000345,0.24451553995003,15.5455456745154,755.656467327881,230.248998638331
211,GRC,Greece,2019,48.0,0.158072605729103,0.314295798540115,0.0136982277035713,2.41172201156202,19335.3602002969,33.1,17.045,0.162428334355354,5.952157497406006,0.8908095359802246,70.9000015258789,0.6135841012001038,-0.2931655943393707,0.5597583651542664,0.23594646155834198,184.385811872566,30.338497434846,0.340456953757623,14.4977919475121,811.658834895779,205.314457391056
212,GRC,Greece,2020,50.0,0.288973033428192,0.402936995029449,0.0319508388638496,1.72637818314203,17886.733165236,33.6,15.899,0.115181528031826,5.787615776062012,0.7785365581512451,71.0250015258789,0.5646136403083801,-0.24616412818431854,0.6293821334838867,0.32168421149253845,132.150812501094,38.6121615276375,0.361483650665244,10.5781531457829,579.772212028806,146.496005795915
213,GRC,Greece,2021,49.0,0.321165591478348,0.406026542186737,0.183011442422867,2.80914754352091,20654.7001960815,32.9,14.657,0.10138326883316,6.104214191436768,0.8503261804580688,71.1500015258789,0.574029803276062,-0.16070719063282013,0.6235564947128296,0.3108518719673157,127.932341282473,81.8161931153196,0.765889942572615,10.4543977161162,564.240694317527,142.608707307021
214,GRC,Greece,2022,52.0,0.325134873390198,0.446967661380768,0.0375978611409664,3.63119902887991,20971.8349258283,,12.426,0.106463775038719,5.900459289550781,0.8753129839897156,71.2750015258789,0.5625561475753784,-0.31801149249076843,0.5886290669441223,0.18271400034427643,136.9671614875,99.0277199618564,1.1844038851914,14.232105222056,684.932100436294,177.082824785933
215,GRC,Greece,2023,49.0,0.213158577680588,0.148003026843071,0.0978469252586365,1.93926040548242,23400.7278817691,,11.023,0.239744067192078,5.79606294631958,0.8184308409690857,71.4000015258789,0.5891226530075073,-0.22280369699001312,0.6079389452934265,0.31131336092948914,,,,,,
216,HRV,Croatia,2012,46.0,0.145079001784325,0.675028204917908,-0.0254572927951813,2.54569948440014,13508.6836989693,32.5,15.935,0.606891453266144,6.027634620666504,0.77581787109375,67.54000091552734,0.5419097542762756,-0.24959376454353333,0.5716532468795776,0.27104052901268005,,,,,,
217,HRV,Croatia,2013,48.0,0.177962198853493,0.675364792346954,0.107450112700462,1.59377624608893,14136.3967669505,32.0,17.251,0.642667889595032,5.885462760925293,0.7512620687484741,67.66000366210938,0.626699686050415,-0.211284339427948,0.5540811419487,0.2847299575805664,428.953963165148,,,,326.095987471379,20.0981513878168
218,HRV,Croatia,2014,48.0,0.218224167823792,0.676334917545319,0.200835213065147,5.34746591045471,14187.9694531493,32.1,17.29,0.619112372398376,5.380692481994629,0.6456977725028992,67.77999877929688,0.5188780426979065,0.12492571026086807,0.544727087020874,0.28589510917663574,357.191877071092,,,,281.117617015237,14.7760069393544
219,HRV,Croatia,2015,51.0,0.127412468194962,0.457353413105011,0.19990636408329,0.95805116174867,12285.3032582105,31.1,16.175,0.586513638496399,5.205438137054443,0.7683634161949158,67.9000015258789,0.6935230493545532,-0.10370200127363205,0.570057213306427,0.29401934146881104,351.789678282134,,,,318.392221518444,17.8621162142185
220,HRV,Croatia,2016,49.0,0.33985698223114,0.422308266162872,0.155666068196297,2.99014228580785,12821.1738140304,30.9,13.103,0.654191136360168,5.41687536239624,0.798332154750824,68.07499694824219,0.671970546245575,-0.07190065085887909,0.5689613819122314,0.3365412652492523,293.648939059144,90.1094785180282,1.37318700841977,3.69339953988765,301.603953452748,21.0713178878206
221,HRV,Croatia,2017,49.0,0.308922588825226,0.535491704940796,0.0596246346831322,3.23999605818927,13902.6310485422,30.4,11.208,0.681905686855316,5.343165874481201,0.7703096866607666,68.25,0.7158222794532776,-0.11183539777994156,0.6182564496994019,0.31648823618888855,305.810397553517,62.9462318963989,0.143113827729592,8.70609118688352,296.078657267905,20.3698681468453
222,HRV,Croatia,2018,48.0,0.3015296459198,0.513932764530182,0.0467699244618416,2.66911435553493,15460.4183295843,29.7,8.432,0.793678283691406,5.536271095275879,0.9098068475723267,68.42500305175781,0.6908556222915649,-0.15832628309726715,0.5123899579048157,0.2903759777545929,262.13290037099,74.2221159311955,0.624927141907734,14.8780731092649,275.953404470873,22.1849135377246
223,HRV,Croatia,2019,47.0,0.348268538713455,0.456785351037979,0.0524476990103722,6.47277176941678,15563.8167397199,28.9,6.617,0.685510694980621,5.625743865966797,0.93598872423172,68.5999984741211,0.7393006086349487,-0.14535610377788544,0.5038063526153564,0.26915451884269714,262.291779264227,79.859516987945,0.992795693300711,22.9069445332311,287.232744242269,44.2399446746439
224,HRV,Croatia,2020,47.0,0.236185565590858,0.424775809049606,0.177110493183136,2.53910439982718,14808.4620188819,29.5,7.507,0.607283234596252,6.507992267608643,0.9229134917259216,68.7750015258789,0.8366576433181763,-0.07138796895742416,0.6814067959785461,0.28560975193977356,218.117733782131,61.1930571387425,0.512586437939207,17.0373968419794,254.291690973841,36.8329968976316
225,HRV,Croatia,2021,47.0,0.275418937206268,0.552374601364136,0.0375364571809769,7.42706757670832,17789.9304736722,28.9,7.608,0.621595680713654,6.286790370941162,0.9177415370941162,68.94999694824219,0.8418378829956055,0.0009323216509073973,0.6401486992835999,0.27419716119766235,187.038069660721,72.6084052356867,1.28074527552772,23.5706390130774,254.301826342763,41.1562568347464
226,HRV,Croatia,2022,50.0,0.36779710650444,0.581313610076904,0.147807404398918,5.51610421858619,18466.0955472648,,6.96,0.672563254833221,5.578691482543945,0.9099843502044678,69.125,0.593485951423645,-0.21291378140449524,0.5731527209281921,0.2668541371822357,177.5524875895,86.5431912677722,1.96012388479186,22.6778889961995,275.087259628954,42.2543161493738
227,HRV,Croatia,2023,50.0,0.36060556769371,0.712653696537018,0.181928679347038,3.95990588027565,21865.4562838641,,6.086,0.59771203994751,5.958378791809082,0.9085949659347534,69.30000305175781,0.5732210874557495,-0.20536990463733673,0.6098355054855347,0.2303737998008728,,,,,,
