Series Name,"Series Code","Country Name","Country Code","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Government Effectiveness: Estimate,"GE.EST","Albania","ALB","-0.26892501115799","-0.324457377195358","-0.0497708097100258","0.0275752544403076","0.0290823616087437","0.0985528454184532","0.0805245339870453","-0.0623007006943226","-0.155121222138405","-0.0359850227832794","0.0645405352115631","0.250855356454849"
Government Effectiveness: Estimate,"GE.EST","Andorra","AND","1.52334606647491","1.53249549865723","1.71216595172882","1.74073541164398","1.80540561676025","1.87694644927979","1.87921941280365","1.85192060470581","1.7492413520813","1.74892807006836","1.49526071548462","1.4754387140274"
Government Effectiveness: Estimate,"GE.EST","Armenia","ARM","-0.0323866233229637","0.0783172845840454","-0.257329761981964","-0.331789612770081","-0.31255441904068","-0.251550018787384","-0.170582666993141","-0.226045966148376","-0.304547429084778","-0.282197445631027","-0.314792364835739","-0.184129968285561"
Government Effectiveness: Estimate,"GE.EST","Austria","AUT","1.56018972396851","1.57137954235077","1.5529956817627","1.4509791135788","1.47481060028076","1.46775150299072","1.45611667633057","1.49212622642517","1.60586321353912","1.52829468250275","1.46492278575897","1.32668149471283"
Government Effectiveness: Estimate,"GE.EST","Azerbaijan","AZE","-0.790763437747955","-0.452178388834","-0.313590198755264","-0.258792459964752","-0.159376382827759","-0.171380609273911","-0.145130529999733","-0.128162756562233","-0.15526370704174","0.213475212454796","-0.0412070974707603","-0.0326422192156315"
Government Effectiveness: Estimate,"GE.EST","Belarus","BLR","-0.972218334674835","-0.962117969989777","-0.490350842475891","-0.489229083061218","-0.513944447040558","-0.357744187116623","-0.297942787408829","-0.174483388662338","-0.829658210277557","-0.804153621196747","-0.851723372936249","-0.991465747356415"
Government Effectiveness: Estimate,"GE.EST","Belgium","BEL","1.67117416858673","1.70195496082306","1.51735270023346","1.52944529056549","1.39763832092285","1.24078404903412","1.22463178634644","1.11331832408905","1.07823526859283","1.08557260036469","1.22718644142151","1.03702199459076"
Government Effectiveness: Estimate,"GE.EST","Bosnia and Herzegovina","BIH","-0.454691231250763","-0.433313488960266","-0.492096722126007","-0.624794006347656","-0.452135771512985","-0.519017219543457","-0.670872628688812","-0.706423223018646","-1.07570326328278","-1.07316851615906","-1.06496071815491","-0.967812538146973"
Government Effectiveness: Estimate,"GE.EST","Bulgaria","BGR","-0.0283869281411171","-0.0132329864427447","-0.112378895282745","-0.0125585971400142","0.0888326391577721","0.0980096459388733","0.111848846077919","0.173703476786613","-0.214027836918831","-0.173440277576447","-0.271232962608337","0.047112051397562"
Government Effectiveness: Estimate,"GE.EST","Croatia","HRV","0.675028204917908","0.675364792346954","0.676334917545319","0.457353413105011","0.422308266162872","0.535491704940796","0.513932764530182","0.456785351037979","0.424775809049606","0.552374601364136","0.581313610076904","0.712653696537018"
Government Effectiveness: Estimate,"GE.EST","Cyprus","CYP","1.38360106945038","1.35990357398987","1.13519954681396","1.0175507068634","0.926266729831696","0.88537871837616","0.883620500564575","0.955758094787598","0.839448511600494","0.697915256023407","0.730335235595703","0.73773992061615"
Government Effectiveness: Estimate,"GE.EST","Czechia","CZE","0.921718597412109","0.915809273719788","1.03113341331482","1.02559614181519","1.00811576843262","1.03059422969818","0.951154172420502","0.919642746448517","0.910964906215668","1.06974017620087","1.09341883659363","1.1140114068985"
Government Effectiveness: Estimate,"GE.EST","Denmark","DNK","1.98699104785919","1.94326293468475","1.78492867946625","1.79474246501923","1.82117700576782","1.74683058261871","1.81060206890106","1.87326776981354","1.8400673866272","1.95973408222198","1.9901350736618","2.01564884185791"
Government Effectiveness: Estimate,"GE.EST","Estonia","EST","0.945922076702118","0.966788172721863","1.01121234893799","1.03593826293945","1.05459797382355","1.07229030132294","1.15055811405182","1.13976681232452","1.29900670051575","1.34329342842102","1.34263217449188","1.2634699344635"
Government Effectiveness: Estimate,"GE.EST","Finland","FIN","2.2103111743927","2.18062210083008","2.02504563331604","1.84316194057465","1.84161901473999","1.9772777557373","2.01387786865234","1.97280502319336","1.90100395679474","1.91831088066101","1.75458240509033","1.73860657215118"
Government Effectiveness: Estimate,"GE.EST","France","FRA","1.37338125705719","1.48205244541168","1.41287088394165","1.41732227802277","1.38062357902527","1.30890679359436","1.41971850395203","1.33822000026703","1.2042510509491","1.22854030132294","1.16521215438843","1.14462625980377"
Government Effectiveness: Estimate,"GE.EST","Georgia","GEO","0.63056617975235","0.606947124004364","0.424183517694473","0.263111501932144","0.420896291732788","0.481504321098328","0.518133521080017","0.766199469566345","0.716738402843475","0.616529405117035","0.650143086910248","0.791285872459412"
Government Effectiveness: Estimate,"GE.EST","Germany","DEU","1.53097581863403","1.51041460037231","1.6648246049881","1.65639758110046","1.66018795967102","1.61311173439026","1.52356374263763","1.49534583091736","1.31368815898895","1.28911292552948","1.28929960727692","1.18541669845581"
Government Effectiveness: Estimate,"GE.EST","Greece","GRC","0.276448935270309","0.357173413038254","0.298027336597443","0.145935848355293","0.124417319893837","0.239155456423759","0.25846466422081","0.314295798540115","0.402936995029449","0.406026542186737","0.446967661380768","0.148003026843071"
Government Effectiveness: Estimate,"GE.EST","Greenland","GRL","0.996137678623199","0.938511729240417","0.916182518005371","0.842609763145447","0.814577758312225","0.81028825044632","0.808081805706024","0.786860942840576","0.766512632369995","0.747944891452789","0.756547510623932","0.763896942138672"
