Series Name,"Series Code","Country Name","Country Code","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","21624.346052551","21573.3449762805","21474.7257123892","17980.7298238137","17919.2426377048","18631.9930129293","19873.4015238771","19335.3602002969","17886.733165236","20654.7001960815","20971.8349258283","23400.7278817691"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","12984.8365730133","13715.0703590361","14294.2584180751","12717.038597002","13104.6995457458","14621.2395956755","16425.2050299693","16786.2136399075","16131.9540355923","18755.1023464312","18353.298364905","22141.8669799276"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","45995.5478789467","49804.9829978371","54576.7448146565","52951.6815110898","61987.9263620283","72010.1490316258","74452.1890731447","68452.23622306","59023.5663465778","69325.9078287926","75314.085560994","79636.9548578508"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Ireland","IRL","49411.7387476787","52619.2123745817","57278.2590911107","64311.8234684057","64292.659966313","72499.3268743015","81248.3135388","82508.4659883582","87567.1148972037","105561.137468992","106194.755859223","103887.800388081"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Italy","ITA","35235.7989058242","35747.707952689","35750.7197500382","30387.1293187854","31126.3246947273","32554.14668453","34746.3441392416","33812.788724868","32091.4866621366","36852.5425414951","35635.7442204098","39003.3160954123"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Kosovo","XKX","3410.65550749316","3704.55872781672","3902.49424360946","3520.62850699375","3759.44959067104","4009.31799347588","4384.18624084947","4415.99716107514","4310.88824737367","5270.42670206205","5290.94747224687","5960.15820477447"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Latvia","LVA","13329.3499931271","14484.4715282132","15185.814581236","13321.9753140616","13838.5266823272","15132.4958333982","17252.1710428626","17294.9751600969","17564.2321549354","20262.8433862451","20229.4613617326","22502.8429938094"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","148842.035144342","172823.607794648","178735.153020908","167187.15730982","165375.491396259","170547.092298954","174988.775083446","166907.839305016","164671.093553454","196783.729414593","186400.23376784","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","14294.7178607152","15655.3513307327","16473.5678231709","14300.2553666736","14981.6208126311","16884.7100319318","19368.5391045353","19727.7607453736","20541.824988603","23934.728489916","25085.784063499","27786.0057829276"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","112584.676270958","120000.140729859","123678.702143275","105462.012584423","106899.293549552","110193.213797228","116786.511654677","112726.439672814","116905.370396853","133711.794435985","125006.021815486","128678.189942826"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","22878.313086001","25346.5236450477","27356.6080303021","25481.8977555627","26409.6285858968","30259.3952629768","33332.1905601302","32412.2697818499","31796.8213417258","38027.3801730893","36142.2058531852","40395.7692064458"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Moldova","MDA","3044.8084324815","3321.04397795719","3289.95758568777","2749.55137054338","2847.08794770479","3453.26727720294","4156.44981956646","4405.33418162155","4375.7788930524","5274.60582195352","5738.42473515618","6729.41286813969"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","165444.651378771","184940.663804718","195693.570738894","170437.101188261","173604.753555915","170663.375247872","188298.315668437","193746.785647412","176891.886538492","223823.363960226","226052.001905201","256580.515122745"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","6586.39970256684","7188.86361611271","7387.87296917548","6517.19267514764","7033.43962398373","7803.35824465203","8850.3749248372","8909.6538759126","7677.37132106817","9465.96153027794","10093.4387007266","12221.4775546967"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","50473.9442002689","52602.2860520766","53457.2234864322","45793.8135434697","46808.5291492503","49513.6817346384","53955.0770024266","53554.9007491475","53467.9277413737","60141.9880911492","59123.318556487","64572.0059558854"
GDP per capita (current US$),"NY.GDP.PCAP.CD","North Macedonia","MKD","5049.8265386157","5626.26115664893","5925.38592218015","5262.68671928674","5598.48622617967","5955.2973863451","6713.98925398989","6718.85826635458","6659.59651070776","7620.80296977508","7606.2375253797","8624.29360948531"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","102175.919298374","103553.840134417","97666.6951838749","74809.9658049898","70867.3609970749","76131.8384032764","82792.8427113304","76430.5889473338","68340.0181033702","93072.8925119571","108798.451165901","87925.0944188399"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Poland","POL","13087.420943321","13621.9023794031","14262.2841914116","12637.5220324406","12464.0110508476","13913.3402919927","15658.2120316794","15874.5220531254","15987.5753654045","18635.5104895754","18891.2121169279","22056.6661704127"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Portugal","PRT","20593.4274224109","21676.4859642714","22120.6850127107","19215.7813014347","19980.2808866516","21442.3842768879","23541.1401075289","23343.3628970034","22299.4044062173","24711.4510062111","24620.519556875","27331.2094945255"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Romania","ROU","8929.95366231474","9497.67411615237","10031.7710755404","8977.01748158196","9404.54005870715","10727.9822007426","12502.2624061935","12992.0326104674","13082.3006559554","14986.7854904274","15557.8826247584","18404.2730871704"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Russian Federation","RUS","15401.8515625","15941.4482421875","14055.47265625","9277.7138671875","8663.158203125","10658.9130859375","11211.8876953125","11447.701171875","10108.3271484375","12521.5224609375","15445.2421875","13817.0458984375"
GDP per capita (current US$),"NY.GDP.PCAP.CD","San Marino","SMR","47945.8991734281","50807.8289138024","51260.4938347125","43146.8240435428","44359.4797662688","45192.0279766943","47950.6880557136","46627.0122356944","44426.6463400658","54168.9828262684","54264.570495898","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Serbia","SRB","6263.04086072815","7040.41812068781","6886.67809068704","5820.3215576888","5982.37030126471","6548.03653824187","7559.86165747394","7755.632986437","8098.70955668849","9680.52798074468","10022.9688543402","12281.5058488303"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Slovak Republic","SVK","17516.9691054078","18312.7805149823","18770.9289896545","16442.0760860018","16636.0769133073","17645.5298716761","19573.3717031314","19406.0589683582","19735.4858280801","22138.1949833348","21342.7666714692","24491.3771867262"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Slovenia","SVN","22442.1417859955","23236.9655321695","24013.0682060959","20697.2748530619","21447.8377796036","23303.077705959","25888.0481065655","25814.1687167572","25392.0651093612","29187.369382785","28373.8382265999","32610.110922729"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","28456.4438151477","29218.9105170888","29694.8874886229","25969.8383138327","26740.6851818829","28367.9392609439","30592.1264795541","29776.2011500384","27230.3599933583","30817.6828559001","30287.3657583614","33509.0127982139"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","57749.8251328664","60844.2767113975","59583.7140001673","51197.9529341175","51820.3972482676","53300.8587281785","54181.9069780904","51773.0464558993","52653.7565934247","61174.9680215622","55296.9371472535","55516.836477474"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Switzerland","CHE","85836.2076767359","87304.3305813557","88724.9909402638","83806.4476003837","82153.0745447889","82254.3769269767","85217.3691512274","84121.9310304414","85897.7843338323","93446.4344518943","93245.7952120851","99564.710026145"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Turkiye","TUR","11713.2849831139","12578.1878632","12165.220135038","11049.9951100942","10970.0458948862","10695.550196231","9568.83506330228","9215.44049888114","8638.73903848102","9743.21277804855","10674.504157865","13105.6585678319"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Ukraine","UKR","3951.34228515625","4129.89697265625","3054.908203125","2094.47387695313","2158.46118164063","2604.28759765625","3059.0517578125","3619.86157226563","3709.76928710938","4775.94580078125","4199.6708984375","5069.703125"
GDP per capita (current US$),"NY.GDP.PCAP.CD","United Kingdom","GBR","42497.3404974322","43426.2981405143","47439.6165895125","44964.3911437292","40985.2351382417","40572.1214823783","43203.8141057739","42662.5353740311","40201.6812422928","46896.8662432834","45935.9276473925","49463.8554617343"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Gibraltar","GIB","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Europe","(Europe)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Azerbaijan","AZE","7495.86527658099","7875.34536661549","7890.84028062087","5500.50364628486","3880.6852276838","4147.1981423222","4739.7943123408","4805.75371765917","4229.91064904503","5408.04535175023","7770.594223351","7125.90858368611"
,"","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","",""
Last Updated: 12/16/2024,"","","","","","","","","","","","","","",""
